Vuosi,Kk,Pv,Klo,Aikavyöhyke,Ilmanpaine (msl) (hPa),Suhteellinen kosteus (%),Ilman lämpötila (degC)
2019,12,6,09:10,UTC,986.9,100,4.3
2019,12,6,09:20,UTC,986.7,100,4.3
2019,12,6,09:30,UTC,986.7,100,4.4
2019,12,6,09:40,UTC,986.5,100,4.4
2019,12,6,09:50,UTC,986.5,100,4.4
2019,12,6,10:00,UTC,986.4,100,4.4
2019,12,6,10:10,UTC,986.3,100,4.4
2019,12,6,10:20,UTC,986.3,100,4.4
2019,12,6,10:30,UTC,986.2,100,4.4
2019,12,6,10:40,UTC,986.2,100,4.5
2019,12,6,10:50,UTC,986.1,100,4.6
2019,12,6,11:00,UTC,986,100,4.5
2019,12,6,11:10,UTC,986,100,4.5
2019,12,6,11:20,UTC,985.8,100,4.6
2019,12,6,11:30,UTC,985.8,100,4.6
2019,12,6,11:40,UTC,985.9,100,4.7
2019,12,6,11:50,UTC,985.8,100,4.7
2019,12,6,12:00,UTC,985.9,100,4.6
2019,12,6,12:10,UTC,985.9,100,4.7
2019,12,6,12:20,UTC,985.8,100,4.7
2019,12,6,12:30,UTC,985.8,100,4.7
2019,12,6,12:40,UTC,985.6,100,4.7
2019,12,6,12:50,UTC,985.6,100,4.7
2019,12,6,13:00,UTC,985.7,100,4.3
2019,12,6,13:10,UTC,985.7,100,4.4
2019,12,6,13:20,UTC,985.9,100,4.5
2019,12,6,13:30,UTC,986,100,4.6
2019,12,6,13:40,UTC,986,100,4.8
2019,12,6,13:50,UTC,986,100,4.8
2019,12,6,14:00,UTC,986.1,100,4.8
2019,12,6,14:10,UTC,986.2,100,4.9
2019,12,6,14:20,UTC,986.3,100,4.8
2019,12,6,14:30,UTC,986.2,100,4.9
2019,12,6,14:40,UTC,986.3,100,5
2019,12,6,14:50,UTC,986.3,100,5.1
2019,12,6,15:00,UTC,986.5,100,5.1
2019,12,6,15:10,UTC,986.5,100,5.1
2019,12,6,15:20,UTC,986.6,100,5
2019,12,6,15:30,UTC,986.8,100,5
2019,12,6,15:40,UTC,987,100,5
2019,12,6,15:50,UTC,986.9,100,4.9
2019,12,6,16:00,UTC,987,100,5
2019,12,6,16:10,UTC,987.1,100,5.1
2019,12,6,16:20,UTC,987.3,100,5
2019,12,6,16:30,UTC,987.5,100,5.1
2019,12,6,16:40,UTC,987.6,100,5.1
2019,12,6,16:50,UTC,987.8,100,5.1
2019,12,6,17:00,UTC,987.7,100,5.1
2019,12,6,17:10,UTC,987.8,100,5.1
2019,12,6,17:20,UTC,988.1,100,5.1
2019,12,6,17:30,UTC,988,100,4.9
2019,12,6,17:40,UTC,988,100,4.9
2019,12,6,17:50,UTC,988,100,5
2019,12,6,18:00,UTC,988.1,100,4.9
2019,12,6,18:10,UTC,988.1,100,4.9
2019,12,6,18:20,UTC,988.2,100,4.9
2019,12,6,18:30,UTC,988.3,100,4.9
2019,12,6,18:40,UTC,988.4,100,5
2019,12,6,18:50,UTC,988.7,100,5
2019,12,6,19:00,UTC,988.8,100,5
2019,12,6,19:10,UTC,988.9,100,5
2019,12,6,19:20,UTC,988.8,100,5
2019,12,6,19:30,UTC,988.9,100,5
2019,12,6,19:40,UTC,988.9,100,4.9
2019,12,6,19:50,UTC,988.8,100,4.8
2019,12,6,20:00,UTC,988.9,100,4.8
2019,12,6,20:10,UTC,989.2,100,4.8
2019,12,6,20:20,UTC,989.4,100,4.7
2019,12,6,20:30,UTC,989.6,100,4.8
2019,12,6,20:40,UTC,989.8,100,4.9
2019,12,6,20:50,UTC,989.8,100,4.8
2019,12,6,21:00,UTC,989.8,100,4.8
2019,12,6,21:10,UTC,989.8,100,4.9
2019,12,6,21:20,UTC,989.8,100,4.7
2019,12,6,21:30,UTC,989.8,100,4.8
2019,12,6,21:40,UTC,989.9,100,4.7
2019,12,6,21:50,UTC,990,100,4.6
2019,12,6,22:00,UTC,990.1,100,4.6
2019,12,6,22:10,UTC,990.1,100,4.6
2019,12,6,22:20,UTC,990.3,100,4.6
2019,12,6,22:30,UTC,990.3,100,4.7
2019,12,6,22:40,UTC,990.5,100,4.6
2019,12,6,22:50,UTC,990.8,100,4.5
2019,12,6,23:00,UTC,990.9,100,4.5
2019,12,6,23:10,UTC,991,100,4.4
2019,12,6,23:20,UTC,990.9,100,4.5
2019,12,6,23:30,UTC,991,100,4.4
2019,12,6,23:40,UTC,991.1,100,4.5
2019,12,6,23:50,UTC,991.2,100,4.4
2019,12,7,00:00,UTC,991.3,100,4.3
2019,12,7,00:10,UTC,991.3,100,4.3
2019,12,7,00:20,UTC,991.4,100,4.1
2019,12,7,00:30,UTC,991.5,100,4.1
2019,12,7,00:40,UTC,991.5,100,4.1
2019,12,7,00:50,UTC,991.6,100,4.1
2019,12,7,01:00,UTC,991.7,100,3.9
2019,12,7,01:10,UTC,991.8,100,3.9
2019,12,7,01:20,UTC,991.6,100,3.7
2019,12,7,01:30,UTC,991.5,100,3.7
2019,12,7,01:40,UTC,991.4,100,3.4
2019,12,7,01:50,UTC,991.3,100,3.1
2019,12,7,02:00,UTC,991.3,100,3
2019,12,7,02:10,UTC,991.3,100,2.9
2019,12,7,02:20,UTC,991.3,100,2.5
2019,12,7,02:30,UTC,991.3,100,2.4
2019,12,7,02:40,UTC,991.2,100,2
2019,12,7,02:50,UTC,991.1,100,2.1
2019,12,7,03:00,UTC,991,100,2.7
2019,12,7,03:10,UTC,990.9,100,2.8
2019,12,7,03:20,UTC,991,100,2.5
2019,12,7,03:30,UTC,990.8,100,3.1
2019,12,7,03:40,UTC,990.6,100,3
2019,12,7,03:50,UTC,990.5,100,3.1
2019,12,7,04:00,UTC,990.3,100,3.4
2019,12,7,04:10,UTC,990.2,100,3.3
2019,12,7,04:20,UTC,990.1,100,3.5
2019,12,7,04:30,UTC,989.9,100,3.5
2019,12,7,04:40,UTC,989.8,100,3.6
2019,12,7,04:50,UTC,989.6,100,3.8
2019,12,7,05:00,UTC,989.5,100,4
2019,12,7,05:10,UTC,989.3,100,3.9
2019,12,7,05:20,UTC,989.1,100,4.3
2019,12,7,05:30,UTC,989,100,5
2019,12,7,05:40,UTC,988.8,100,5.5
2019,12,7,05:50,UTC,988.7,100,6
2019,12,7,06:00,UTC,988.5,100,6.2
2019,12,7,06:10,UTC,988.4,100,6.2
2019,12,7,06:20,UTC,988.3,100,6.2
2019,12,7,06:30,UTC,988.2,100,6.3
2019,12,7,06:40,UTC,988.1,100,6.2
2019,12,7,06:50,UTC,988,100,6.2
2019,12,7,07:00,UTC,988,100,6.2
2019,12,7,07:10,UTC,987.9,100,6.2
2019,12,7,07:20,UTC,987.8,100,6.2
2019,12,7,07:30,UTC,987.7,100,6.1
2019,12,7,07:40,UTC,987.6,100,6
2019,12,7,07:50,UTC,987.5,100,6
2019,12,7,08:00,UTC,987.4,100,5.9
2019,12,7,08:10,UTC,987.3,100,5.9
2019,12,7,08:20,UTC,987.2,100,5.8
2019,12,7,08:30,UTC,987.1,100,5.8
2019,12,7,08:40,UTC,986.9,100,5.9
2019,12,7,08:50,UTC,986.8,100,5.8
2019,12,7,09:00,UTC,986.7,100,5.8
2019,12,7,09:10,UTC,986.5,100,5.8
2019,12,7,09:20,UTC,986.4,100,5.8
2019,12,7,09:30,UTC,986.2,100,5.8
2019,12,7,09:40,UTC,985.9,100,5.8
2019,12,7,09:50,UTC,985.8,100,5.7
2019,12,7,10:00,UTC,985.7,100,5.8
2019,12,7,10:10,UTC,985.5,100,5.7
2019,12,7,10:20,UTC,985.4,100,5.7
2019,12,7,10:30,UTC,985.3,100,5.7
2019,12,7,10:40,UTC,985.1,100,5.7
2019,12,7,10:50,UTC,985,100,5.7
2019,12,7,11:00,UTC,984.8,100,5.7
2019,12,7,11:10,UTC,984.7,100,5.7
2019,12,7,11:20,UTC,984.6,100,5.7
2019,12,7,11:30,UTC,984.5,100,5.7
2019,12,7,11:40,UTC,984.2,100,5.6
2019,12,7,11:50,UTC,984.2,100,5.7
2019,12,7,12:00,UTC,984.1,100,5.6
2019,12,7,12:10,UTC,983.9,100,5.6
2019,12,7,12:20,UTC,983.7,100,5.6
2019,12,7,12:30,UTC,983.5,100,5.6
2019,12,7,12:40,UTC,983.4,100,5.6
2019,12,7,12:50,UTC,983.3,100,5.6
2019,12,7,13:00,UTC,983.2,100,5.6
2019,12,7,13:10,UTC,983,100,5.6
2019,12,7,13:20,UTC,982.8,100,5.7
2019,12,7,13:30,UTC,982.6,100,5.7
2019,12,7,13:40,UTC,982.5,100,5.7
2019,12,7,13:50,UTC,982.5,100,5.7
2019,12,7,14:00,UTC,982.4,100,5.7
2019,12,7,14:10,UTC,982.3,100,5.7
2019,12,7,14:20,UTC,982.2,100,5.7
2019,12,7,14:30,UTC,982.1,100,5.8
2019,12,7,14:40,UTC,981.9,100,5.8
2019,12,7,14:50,UTC,982,100,5.9
2019,12,7,15:00,UTC,981.7,100,5.9
2019,12,7,15:10,UTC,981.6,100,5.9
2019,12,7,15:20,UTC,981.5,100,6
2019,12,7,15:30,UTC,981.4,100,6
2019,12,7,15:40,UTC,981.3,100,6.1
2019,12,7,15:50,UTC,981.2,100,6.1
2019,12,7,16:00,UTC,981.1,100,6.1
2019,12,7,16:10,UTC,981,100,6.1
2019,12,7,16:20,UTC,981,100,6.1
2019,12,7,16:30,UTC,980.8,100,6.1
2019,12,7,16:40,UTC,980.8,100,6.1
2019,12,7,16:50,UTC,980.6,100,6.2
2019,12,7,17:00,UTC,980.5,100,6.3
2019,12,7,17:10,UTC,980.4,100,6.3
2019,12,7,17:20,UTC,980.3,100,6.2
2019,12,7,17:30,UTC,980.1,100,6.3
2019,12,7,17:40,UTC,979.9,100,6.3
2019,12,7,17:50,UTC,979.9,100,6.2
2019,12,7,18:00,UTC,980,100,6
2019,12,7,18:10,UTC,980,100,5.7
2019,12,7,18:20,UTC,980,99,5.4
2019,12,7,18:30,UTC,980,100,5.2
2019,12,7,18:40,UTC,980,100,5.1
2019,12,7,18:50,UTC,979.9,100,4.9
2019,12,7,19:00,UTC,979.9,100,4.8
2019,12,7,19:10,UTC,979.8,100,4.7
2019,12,7,19:20,UTC,979.6,100,4.5
2019,12,7,19:30,UTC,979.7,100,4.3
2019,12,7,19:40,UTC,979.7,100,4.3
2019,12,7,19:50,UTC,979.8,100,4.3
2019,12,7,20:00,UTC,979.8,100,4.2
2019,12,7,20:10,UTC,979.8,100,4.1
2019,12,7,20:20,UTC,979.9,100,4.1
2019,12,7,20:30,UTC,980,100,4
2019,12,7,20:40,UTC,980.3,100,3.1
2019,12,7,20:50,UTC,980.6,100,2.7
2019,12,7,21:00,UTC,980.8,100,2.3
2019,12,7,21:10,UTC,980.9,100,2.1
2019,12,7,21:20,UTC,981,100,1.9
2019,12,7,21:30,UTC,981,100,1.9
2019,12,7,21:40,UTC,981.3,100,1.9
2019,12,7,21:50,UTC,981.3,100,1.9
2019,12,7,22:00,UTC,981.3,100,2
2019,12,7,22:10,UTC,981.3,100,2.1
2019,12,7,22:20,UTC,981.7,100,2.1
2019,12,7,22:30,UTC,981.9,99,2.1
2019,12,7,22:40,UTC,982.1,99,2.2
2019,12,7,22:50,UTC,982.2,98,2.2
2019,12,7,23:00,UTC,982.4,98,2.2
2019,12,7,23:10,UTC,982.7,98,2.1
2019,12,7,23:20,UTC,982.8,97,2.1
2019,12,7,23:30,UTC,983.1,98,2.2
2019,12,7,23:40,UTC,983.3,97,2.2
2019,12,7,23:50,UTC,983.5,98,2.1
2019,12,8,00:00,UTC,983.6,100,1.9
2019,12,8,00:10,UTC,983.7,100,1.9
2019,12,8,00:20,UTC,983.9,100,2
2019,12,8,00:30,UTC,984.1,100,1.9
2019,12,8,00:40,UTC,984.1,100,2
2019,12,8,00:50,UTC,984.2,98,2.1
2019,12,8,01:00,UTC,984.4,93,2.2
2019,12,8,01:10,UTC,984.6,98,1.9
2019,12,8,01:20,UTC,984.7,97,1.9
2019,12,8,01:30,UTC,984.9,93,2.1
2019,12,8,01:40,UTC,985.1,94,2.1
2019,12,8,01:50,UTC,985.2,92,2.1
2019,12,8,02:00,UTC,985.3,90,2.2
2019,12,8,02:10,UTC,985.5,91,1.8
2019,12,8,02:20,UTC,985.7,92,1.7
2019,12,8,02:30,UTC,985.7,94,1.6
2019,12,8,02:40,UTC,985.9,94,1.5
2019,12,8,02:50,UTC,985.8,95,1.4
2019,12,8,03:00,UTC,986.2,96,1.3
2019,12,8,03:10,UTC,986.3,96,1.2
2019,12,8,03:20,UTC,986.3,96,1.2
2019,12,8,03:30,UTC,986.3,94,1.3
2019,12,8,03:40,UTC,986.4,95,1.2
2019,12,8,03:50,UTC,986.6,96,1.3
2019,12,8,04:00,UTC,986.8,97,1.3
2019,12,8,04:10,UTC,986.9,98,1.1
2019,12,8,04:20,UTC,986.9,97,1.1
2019,12,8,04:30,UTC,987,95,1.2
2019,12,8,04:40,UTC,987.2,96,1
2019,12,8,04:50,UTC,987.5,96,1
2019,12,8,05:00,UTC,987.6,95,1
2019,12,8,05:10,UTC,987.7,94,1.2
2019,12,8,05:20,UTC,987.9,94,1.1
2019,12,8,05:30,UTC,988,95,1
2019,12,8,05:40,UTC,988,95,1.1
2019,12,8,05:50,UTC,988,93,1.3
2019,12,8,06:00,UTC,987.9,91,1.3
2019,12,8,06:10,UTC,988.3,92,1.2
2019,12,8,06:20,UTC,988.4,91,1.2
2019,12,8,06:30,UTC,988.5,92,1
2019,12,8,06:40,UTC,988.5,92,1
2019,12,8,06:50,UTC,988.6,93,0.8
2019,12,8,07:00,UTC,988.7,93,0.8
2019,12,8,07:10,UTC,988.9,93,0.9
2019,12,8,07:20,UTC,989,93,0.9
2019,12,8,07:30,UTC,989,93,1
2019,12,8,07:40,UTC,989.1,92,1.1
2019,12,8,07:50,UTC,989,91,1.2
2019,12,8,08:00,UTC,989,90,1.3
2019,12,8,08:10,UTC,989.2,91,1.2
2019,12,8,08:20,UTC,989.2,90,1.2
2019,12,8,08:30,UTC,989.3,90,1.3
2019,12,8,08:40,UTC,989.3,91,1.2
2019,12,8,08:50,UTC,989.4,90,1.2
2019,12,8,09:00,UTC,989.4,91,1.2
2019,12,8,09:10,UTC,989.4,93,1.1
2019,12,8,09:20,UTC,989.4,95,0.9
2019,12,8,09:30,UTC,989.3,95,0.9
2019,12,8,09:40,UTC,989.3,95,1
2019,12,8,09:50,UTC,989.2,94,1
2019,12,8,10:00,UTC,989.1,95,1.1
2019,12,8,10:10,UTC,989.1,95,1.2
2019,12,8,10:20,UTC,989.1,96,1.2
2019,12,8,10:30,UTC,989,96,1.4
2019,12,8,10:40,UTC,988.8,96,1.2
2019,12,8,10:50,UTC,988.7,98,1.1
2019,12,8,11:00,UTC,988.7,98,0.9
2019,12,8,11:10,UTC,988.7,99,0.9
2019,12,8,11:20,UTC,988.6,100,0.9
2019,12,8,11:30,UTC,988.5,100,1
2019,12,8,11:40,UTC,988.4,99,1
2019,12,8,11:50,UTC,988.3,100,1
2019,12,8,12:00,UTC,988.3,100,1
2019,12,8,12:10,UTC,988.3,100,0.9
2019,12,8,12:20,UTC,988.2,100,1
2019,12,8,12:30,UTC,988,100,1
2019,12,8,12:40,UTC,987.9,100,1
2019,12,8,12:50,UTC,987.8,100,1.1
2019,12,8,13:00,UTC,987.6,99,1.3
2019,12,8,13:10,UTC,987.4,99,1.3
2019,12,8,13:20,UTC,987.3,98,1.9
2019,12,8,13:30,UTC,987.2,96,1.6
2019,12,8,13:40,UTC,987,100,1.4
2019,12,8,13:50,UTC,986.9,97,2
2019,12,8,14:00,UTC,986.7,96,2.4
2019,12,8,14:10,UTC,986.5,95,2.2
2019,12,8,14:20,UTC,986.2,95,2.5
2019,12,8,14:30,UTC,985.9,95,2.8
2019,12,8,14:40,UTC,985.6,95,3.2
2019,12,8,14:50,UTC,985.5,99,2.8
2019,12,8,15:00,UTC,985.3,100,2.6
2019,12,8,15:10,UTC,985.2,100,2.2
2019,12,8,15:20,UTC,984.9,100,2.3
2019,12,8,15:30,UTC,984.7,100,2.5
2019,12,8,15:40,UTC,984.4,100,2.7
2019,12,8,15:50,UTC,984.3,100,2.7
2019,12,8,16:00,UTC,984.1,100,2.4
2019,12,8,16:10,UTC,983.9,100,2.2
2019,12,8,16:20,UTC,983.6,100,2.1
2019,12,8,16:30,UTC,983.3,100,1.9
2019,12,8,16:40,UTC,983,100,1.7
2019,12,8,16:50,UTC,982.6,100,1.6
2019,12,8,17:00,UTC,982.3,100,1.5
2019,12,8,17:10,UTC,982,100,1.4
2019,12,8,17:20,UTC,981.7,100,1.5
2019,12,8,17:30,UTC,981.4,100,1.7
2019,12,8,17:40,UTC,981,100,1.9
2019,12,8,17:50,UTC,980.6,100,2
2019,12,8,18:00,UTC,980.3,100,2.2
2019,12,8,18:10,UTC,979.9,100,2.2
2019,12,8,18:20,UTC,979.5,100,2.2
2019,12,8,18:30,UTC,979.1,100,2.4
2019,12,8,18:40,UTC,978.8,100,2.6
2019,12,8,18:50,UTC,978.4,100,2.8
2019,12,8,19:00,UTC,978.2,100,3
2019,12,8,19:10,UTC,978,100,3.2
2019,12,8,19:20,UTC,977.5,100,3.5
2019,12,8,19:30,UTC,977.2,100,3.6
2019,12,8,19:40,UTC,976.9,100,3.8
2019,12,8,19:50,UTC,976.7,100,4.1
2019,12,8,20:00,UTC,976.5,100,4.2
2019,12,8,20:10,UTC,976.3,100,4.4
2019,12,8,20:20,UTC,976,100,4.5
2019,12,8,20:30,UTC,975.8,100,4.7
2019,12,8,20:40,UTC,975.6,100,5.1
2019,12,8,20:50,UTC,975.4,100,5.4
2019,12,8,21:00,UTC,975.2,100,5.4
2019,12,8,21:10,UTC,975.1,100,5.6
2019,12,8,21:20,UTC,974.8,100,5.7
2019,12,8,21:30,UTC,974.7,100,5.8
2019,12,8,21:40,UTC,974.6,100,6
2019,12,8,21:50,UTC,974.5,100,6
2019,12,8,22:00,UTC,974.5,100,6.1
2019,12,8,22:10,UTC,974.5,100,6.3
2019,12,8,22:20,UTC,974.4,100,6.6
2019,12,8,22:30,UTC,974.4,100,6.8
2019,12,8,22:40,UTC,974.4,100,6.9
2019,12,8,22:50,UTC,974.4,100,6.9
2019,12,8,23:00,UTC,974.5,100,6.7
2019,12,8,23:10,UTC,974.5,100,6.8
2019,12,8,23:20,UTC,974.5,100,6.7
2019,12,8,23:30,UTC,974.6,100,6.6
2019,12,8,23:40,UTC,974.8,100,6.5
2019,12,8,23:50,UTC,974.9,100,6.5
2019,12,9,00:00,UTC,975,100,6.6
2019,12,9,00:10,UTC,975.2,100,6.6
2019,12,9,00:20,UTC,975.4,99,6.6
2019,12,9,00:30,UTC,975.5,99,6.5
2019,12,9,00:40,UTC,975.6,99,6.4
2019,12,9,00:50,UTC,975.7,96,6.5
2019,12,9,01:00,UTC,975.8,97,6.4
2019,12,9,01:10,UTC,975.8,95,6.4
2019,12,9,01:20,UTC,975.8,94,6.4
2019,12,9,01:30,UTC,976,92,6.3
2019,12,9,01:40,UTC,976,91,6.4
2019,12,9,01:50,UTC,976,92,6.2
2019,12,9,02:00,UTC,976,92,6.2
2019,12,9,02:10,UTC,976.2,91,6.2
2019,12,9,02:20,UTC,976.2,89,6.3
2019,12,9,02:30,UTC,976.3,89,6.2
2019,12,9,02:40,UTC,976.4,89,6.3
2019,12,9,02:50,UTC,976.4,87,6.4
2019,12,9,03:00,UTC,976.4,87,6.3
2019,12,9,03:10,UTC,976.5,87,6.2
2019,12,9,03:20,UTC,976.6,89,6.1
2019,12,9,03:30,UTC,976.6,88,6.2
2019,12,9,03:40,UTC,976.8,90,6
2019,12,9,03:50,UTC,976.6,87,6.2
2019,12,9,04:00,UTC,976.7,90,6
2019,12,9,04:10,UTC,976.9,92,5.8
2019,12,9,04:20,UTC,976.8,95,5.4
2019,12,9,04:30,UTC,976.8,93,5.5
2019,12,9,04:40,UTC,976.9,92,5.5
2019,12,9,04:50,UTC,977.1,92,5.4
2019,12,9,05:00,UTC,977.3,96,5.1
2019,12,9,05:10,UTC,977.3,97,4.9
2019,12,9,05:20,UTC,977.3,94,5.3
2019,12,9,05:30,UTC,977.3,100,4.9
2019,12,9,05:40,UTC,977.4,99,5.1
2019,12,9,05:50,UTC,977.5,96,5.1
2019,12,9,06:00,UTC,977.6,94,5
2019,12,9,06:10,UTC,977.6,94,5.1
2019,12,9,06:20,UTC,977.7,93,5
2019,12,9,06:30,UTC,977.7,93,5
2019,12,9,06:40,UTC,977.8,95,4.9
2019,12,9,06:50,UTC,977.9,96,4.9
2019,12,9,07:00,UTC,978,95,5
2019,12,9,07:10,UTC,978,95,5
2019,12,9,07:20,UTC,978.2,93,5.2
2019,12,9,07:30,UTC,978.5,94,5.2
2019,12,9,07:40,UTC,978.7,94,5.3
2019,12,9,07:50,UTC,979,94,5.3
2019,12,9,08:00,UTC,979.2,94,5.3
2019,12,9,08:10,UTC,979.4,93,5.3
2019,12,9,08:20,UTC,979.6,93,5.5
2019,12,9,08:30,UTC,979.8,94,5.4
2019,12,9,08:40,UTC,979.9,93,5.5
2019,12,9,08:50,UTC,980.1,93,5.5
2019,12,9,09:00,UTC,980.1,91,5.6
2019,12,9,09:10,UTC,980.2,90,5.6
2019,12,9,09:20,UTC,980.4,90,5.8
2019,12,9,09:30,UTC,980.5,91,5.7
2019,12,9,09:40,UTC,980.7,93,5.5
2019,12,9,09:50,UTC,980.7,94,5.4
2019,12,9,10:00,UTC,980.8,92,5.5
2019,12,9,10:10,UTC,980.9,93,5.3
2019,12,9,10:20,UTC,981,92,5.6
2019,12,9,10:30,UTC,981.1,91,5.8
2019,12,9,10:40,UTC,981.4,91,5.7
2019,12,9,10:50,UTC,981.4,91,5.7
2019,12,9,11:00,UTC,981.6,89,5.8
2019,12,9,11:10,UTC,981.7,88,5.7
2019,12,9,11:20,UTC,981.8,88,5.7
2019,12,9,11:30,UTC,981.9,88,5.8
2019,12,9,11:40,UTC,982.1,88,5.7
2019,12,9,11:50,UTC,982.3,88,5.7
2019,12,9,12:00,UTC,982.4,89,5.7
2019,12,9,12:10,UTC,982.5,89,5.6
2019,12,9,12:20,UTC,982.8,90,5.3
2019,12,9,12:30,UTC,982.9,91,5.4
2019,12,9,12:40,UTC,983.1,90,5.5
2019,12,9,12:50,UTC,983.3,90,5.4
2019,12,9,13:00,UTC,983.4,90,5.2
2019,12,9,13:10,UTC,983.5,91,5.2
2019,12,9,13:20,UTC,983.7,92,5
2019,12,9,13:30,UTC,983.9,93,4.9
2019,12,9,13:40,UTC,984,93,5
2019,12,9,13:50,UTC,984.1,93,5
2019,12,9,14:00,UTC,984.2,95,5
2019,12,9,14:10,UTC,984.3,95,5.1
2019,12,9,14:20,UTC,984.4,96,5.1
2019,12,9,14:30,UTC,984.7,98,4.9
2019,12,9,14:40,UTC,984.9,98,5.1
2019,12,9,14:50,UTC,985.1,97,5.3
2019,12,9,15:00,UTC,985.3,97,5.3
2019,12,9,15:10,UTC,985.4,96,5.4
2019,12,9,15:20,UTC,985.6,96,5.6
2019,12,9,15:30,UTC,985.7,97,5.4
2019,12,9,15:40,UTC,985.9,97,5.4
2019,12,9,15:50,UTC,986.1,99,5.2
2019,12,9,16:00,UTC,986.3,100,5
2019,12,9,16:10,UTC,986.3,100,5.1
2019,12,9,16:20,UTC,986.6,100,5
2019,12,9,16:30,UTC,986.8,100,4.9
2019,12,9,16:40,UTC,986.9,100,5
2019,12,9,16:50,UTC,987,100,4.8
2019,12,9,17:00,UTC,987.2,100,4.8
2019,12,9,17:10,UTC,987.4,100,4.8
2019,12,9,17:20,UTC,987.5,100,4.8
2019,12,9,17:30,UTC,987.6,100,5
2019,12,9,17:40,UTC,987.8,100,4.9
2019,12,9,17:50,UTC,987.8,100,4.8
2019,12,9,18:00,UTC,988,100,4.8
2019,12,9,18:10,UTC,988.1,100,4.8
2019,12,9,18:20,UTC,988.3,100,4.5
2019,12,9,18:30,UTC,988.4,100,4.5
2019,12,9,18:40,UTC,988.6,100,4.6
2019,12,9,18:50,UTC,988.7,100,4.6
2019,12,9,19:00,UTC,988.9,100,4.7
2019,12,9,19:10,UTC,989.1,100,5
2019,12,9,19:20,UTC,989.3,100,5
2019,12,9,19:30,UTC,989.4,100,5.2
2019,12,9,19:40,UTC,989.6,100,5
2019,12,9,19:50,UTC,990,100,4.3
2019,12,9,20:00,UTC,990.3,100,3.8
2019,12,9,20:10,UTC,990.6,100,3.5
2019,12,9,20:20,UTC,990.8,100,3.5
2019,12,9,20:30,UTC,991,100,3.5
2019,12,9,20:40,UTC,991.1,100,3.5
2019,12,9,20:50,UTC,991.2,100,3.3
2019,12,9,21:00,UTC,991.4,100,3.2
2019,12,9,21:10,UTC,991.7,100,3.1
2019,12,9,21:20,UTC,991.9,100,3.2
2019,12,9,21:30,UTC,992,100,3.1
2019,12,9,21:40,UTC,992.2,100,2.8
2019,12,9,21:50,UTC,992.5,100,2.3
2019,12,9,22:00,UTC,992.8,100,1.5
2019,12,9,22:10,UTC,992.9,100,1
2019,12,9,22:20,UTC,993.1,100,0.8
2019,12,9,22:30,UTC,993.1,100,0.7
2019,12,9,22:40,UTC,993.3,100,0.8
2019,12,9,22:50,UTC,993.2,100,0.7
2019,12,9,23:00,UTC,993.4,100,0.6
2019,12,9,23:10,UTC,993.6,100,0.7
2019,12,9,23:20,UTC,993.8,100,0.6
2019,12,9,23:30,UTC,993.9,100,0.4
2019,12,9,23:40,UTC,994,100,0.4
2019,12,9,23:50,UTC,994,100,0.4
2019,12,10,00:00,UTC,994.1,100,0.4
2019,12,10,00:10,UTC,994.4,100,0.3
2019,12,10,00:20,UTC,994.5,100,0.2
2019,12,10,00:30,UTC,994.7,100,0.2
2019,12,10,00:40,UTC,994.9,100,0.2
2019,12,10,00:50,UTC,995.2,100,0.2
2019,12,10,01:00,UTC,995.4,100,0.2
2019,12,10,01:10,UTC,995.7,100,0.2
2019,12,10,01:20,UTC,995.9,100,0.2
2019,12,10,01:30,UTC,996,100,0.1
2019,12,10,01:40,UTC,996,100,0.2
2019,12,10,01:50,UTC,996,100,0.1
2019,12,10,02:00,UTC,996.2,100,0.1
2019,12,10,02:10,UTC,996.4,100,0
2019,12,10,02:20,UTC,996.5,100,0.1
2019,12,10,02:30,UTC,996.6,100,0.1
2019,12,10,02:40,UTC,997,100,0.2
2019,12,10,02:50,UTC,997.3,100,0.2
2019,12,10,03:00,UTC,997.5,100,0.1
2019,12,10,03:10,UTC,997.6,100,0
2019,12,10,03:20,UTC,997.7,100,-0.1
2019,12,10,03:30,UTC,997.8,100,-0.1
2019,12,10,03:40,UTC,998,100,-0.2
2019,12,10,03:50,UTC,998.1,100,-0.3
2019,12,10,04:00,UTC,998.3,100,-0.4
2019,12,10,04:10,UTC,998.4,100,-0.6
2019,12,10,04:20,UTC,998.6,100,-0.7
2019,12,10,04:30,UTC,998.9,100,-0.7
2019,12,10,04:40,UTC,999.2,100,-0.7
2019,12,10,04:50,UTC,999.4,100,-0.8
2019,12,10,05:00,UTC,1000.2,100,-0.9
2019,12,10,05:10,UTC,1000.6,100,-1
2019,12,10,05:20,UTC,,,
2019,12,10,05:30,UTC,1000.8,99,-1.1
2019,12,10,05:40,UTC,1000.8,96,-1.3
2019,12,10,05:50,UTC,1001,96,-1.4
2019,12,10,06:00,UTC,1001,98,-1.4
2019,12,10,06:10,UTC,1001.3,97,-1.5
2019,12,10,06:20,UTC,1001.5,97,-1.6
2019,12,10,06:30,UTC,1001.6,97,-1.6
2019,12,10,06:40,UTC,1001.9,97,-1.6
2019,12,10,06:50,UTC,1002.2,97,-1.6
2019,12,10,07:00,UTC,1002.4,98,-1.6
2019,12,10,07:10,UTC,1002.7,98,-1.7
2019,12,10,07:20,UTC,1002.9,98,-1.7
2019,12,10,07:30,UTC,1003.3,98,-1.7
